route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
8925,1,13820,Silver Spring,,0,293048,37335,2,2
8925,1,13793,Silver Spring,,0,293623,37335,2,2
8925,1,13794,Silver Spring,,0,294532,37335,2,2
8925,1,13795,Silver Spring,,0,293807,37335,2,2
8925,1,13796,Silver Spring,,0,293028,37337,2,2
8925,1,13814,Silver Spring,,0,293805,37335,2,2
8925,1,13797,Silver Spring,,0,293029,37335,2,2
8925,1,13798,Silver Spring,,0,293030,37337,2,2
8925,1,13799,Silver Spring via Leland,,0,293031,37338,2,2
8925,1,13800,Silver Spring,,0,293032,37336,2,2
8925,1,13801,Silver Spring via Leland,,0,293033,37338,2,2
8925,1,13802,Silver Spring,,0,293034,37336,2,2
8925,1,13803,Silver Spring via Leland,,0,293623,37338,2,2
8925,1,13804,Silver Spring,,0,293780,37336,2,2
8925,1,13805,Silver Spring via Leland,,0,293037,37338,2,2
8925,1,13806,Silver Spring,,0,293035,37336,2,2
8925,1,13807,Silver Spring via Leland,,0,293037,37338,2,2
8925,1,13808,Silver Spring,,0,293038,37336,2,2
8925,1,13792,Silver Spring via Leland,,0,293054,37338,2,2
8925,1,13821,Silver Spring,,0,293061,37336,2,2
8925,1,13809,Silver Spring via Leland,,0,293063,37338,2,2
8925,1,13811,Silver Spring,,0,293041,37336,2,2
8925,1,13810,Silver Spring via Leland,,0,293040,37338,2,2
8925,1,13817,Silver Spring,,0,293042,37336,2,2
8925,1,13816,Silver Spring via Leland,,0,293045,37338,2,2
8925,1,13815,Silver Spring,,0,293044,37336,2,2
8925,1,13813,Silver Spring via Leland,,0,293042,37338,2,2
8925,1,13818,Silver Spring,,0,293046,37336,2,2
8925,1,13819,Silver Spring via Leland,,0,293047,37338,2,2
8925,1,13812,Silver Spring,,0,293035,37336,2,2
8925,1,13828,Silver Spring,,0,293052,37336,2,2
8925,1,13827,Silver Spring,,0,293054,37336,2,2
8925,1,13826,Silver Spring,,0,293053,37336,2,2
8925,1,13825,Silver Spring,,0,293052,37336,2,2
8925,1,13824,Silver Spring,,0,293051,37336,2,2
8925,1,13823,Silver Spring,,0,293039,37336,2,2
8925,1,13822,Silver Spring,,0,293050,37336,2,2
8925,1,13845,Friendship Heights,,1,293623,37340,2,2
8925,1,13865,Friendship Heights,,1,293064,37340,2,2
8925,1,13848,Friendship Heights,,1,293058,37340,2,2
8925,1,13844,Friendship Heights,,1,294532,37340,2,2
8925,1,13843,Friendship Heights,,1,293807,37340,2,2
8925,1,13842,Friendship Heights,,1,293056,37340,2,2
8925,1,13846,Friendship Heights,,1,293028,37340,2,2
8925,1,13847,Friendship Heights,,1,293029,37340,2,2
8925,1,13850,Friendship Heights,,1,293056,37340,2,2
8925,1,13849,Friendship Heights via Leland,,1,293059,37341,2,2
8925,1,13841,Friendship Heights,,1,293057,37340,2,2
8925,1,13840,Friendship Heights via Leland,,1,293056,37341,2,2
8925,1,13839,Friendship Heights,,1,293031,37340,2,2
8925,1,13854,Friendship Heights via Leland,,1,293030,37341,2,2
8925,1,13853,Friendship Heights,,1,293033,37340,2,2
8925,1,13838,Friendship Heights via Leland,,1,293034,37341,2,2
8925,1,13837,Friendship Heights,,1,293623,37340,2,2
8925,1,13836,Friendship Heights via Leland,,1,293780,37341,2,2
8925,1,13835,Friendship Heights,,1,293037,37340,2,2
8925,1,13834,Friendship Heights via Leland,,1,293035,37341,2,2
8925,1,13833,Friendship Heights,,1,293037,37340,2,2
8925,1,13832,Friendship Heights via Leland,,1,293035,37341,2,2
8925,1,13851,Friendship Heights,,1,293060,37340,2,2
8925,1,13831,Friendship Heights,,1,293063,37339,2,2
8925,1,13855,Friendship Heights,,1,293040,37339,2,2
8925,1,13830,Friendship Heights,,1,293035,37340,2,2
8925,1,13829,Friendship Heights,,1,293055,37339,2,2
8925,1,13856,Friendship Heights,,1,293836,37340,2,2
8925,1,13857,Friendship Heights,,1,293047,37339,2,2
8925,1,13858,Friendship Heights,,1,293035,37340,2,2
8925,1,13859,Friendship Heights,,1,293052,37340,2,2
8925,1,13860,Friendship Heights,,1,293053,37340,2,2
8925,1,13862,Friendship Heights,,1,293052,37340,2,2
8925,1,13861,Friendship Heights,,1,293051,37340,2,2
8925,1,13863,Friendship Heights,,1,293039,37340,2,2
8925,1,13864,Friendship Heights,,1,293050,37340,2,2
8925,1,13852,Friendship Heights,,1,293061,37340,2,2
8927,1,14488,Germantown Transit Center Express,,0,295942,37344,2,2
8927,1,14502,Germantown Transit Center Express,,0,295946,37344,2,2
8927,1,14489,Germantown Transit Center Express,,0,296221,37344,2,2
8927,1,14487,Germantown Transit Center Express,,0,296092,37344,2,2
8927,1,14486,Germantown Transit Center Express,,0,296220,37344,2,2
8927,1,14490,Germantown Transit Center Express,,0,296151,37344,2,2
8927,1,14491,Germantown Transit Center Express,,0,296218,37344,2,2
8927,1,14492,Germantown Transit Center Express,,0,296227,37344,2,2
8927,1,14485,Germantown Transit Center Express,,0,296254,37344,2,2
8927,1,14484,Germantown Transit Center Express,,0,296231,37344,2,2
8927,1,14483,Germantown Transit Center Express,,0,297339,37344,2,2
8927,1,14482,Germantown Transit Center Express,,0,295944,37344,2,2
8927,1,14481,Germantown Transit Center Express,,0,296112,37344,2,2
8927,1,14480,Germantown Transit Center Express,,0,296066,37344,2,2
8927,1,14479,Germantown Transit Center Express,,0,296244,37344,2,2
8927,1,14478,Germantown Transit Center Express,,0,296270,37344,2,2
8927,1,14477,Germantown Transit Center Express,,0,296094,37344,2,2
8927,1,14476,Germantown Transit Center Express,,0,296066,37344,2,2
8927,1,14475,Germantown Transit Center Express,,0,295959,37344,2,2
8927,1,14474,Germantown Transit Center Express,,0,295976,37344,2,2
8927,1,14473,Germantown Transit Center Express,,0,296274,37344,2,2
8927,1,14472,Germantown Transit Center Express,,0,296151,37344,2,2
8927,1,14471,Germantown Transit Center Express,,0,296272,37344,2,2
8927,1,14470,Germantown Transit Center Express,,0,295958,37344,2,2
8927,1,14469,Germantown Transit Center Express,,0,295957,37344,2,2
8927,1,14468,Germantown Transit Center Express,,0,296070,37344,2,2
8927,1,14467,Germantown Transit Center Express,,0,296173,37344,2,2
8927,1,14466,Germantown Transit Center Express,,0,296131,37344,2,2
8927,1,14465,Germantown Transit Center Express,,0,296486,37344,2,2
8927,1,14464,Germantown Transit Center Express,,0,296224,37344,2,2
8927,1,14463,Germantown Transit Center Express,,0,296966,37344,2,2
8927,1,14462,Germantown Transit Center Express,,0,296193,37344,2,2
8927,1,14461,Germantown Transit Center Express,,0,296336,37344,2,2
8927,1,14460,Germantown Transit Center Express,,0,296318,37344,2,2
8927,1,14459,Germantown Transit Center Express,,0,296742,37344,2,2
8927,1,14458,Germantown Transit Center Express,,0,296369,37344,2,2
8927,1,14457,Germantown Transit Center Express,,0,296303,37344,2,2
8927,1,14456,Germantown Transit Center Express,,0,295967,37344,2,2
8927,1,14455,Germantown Transit Center Express,,0,296737,37344,2,2
8927,1,14493,Germantown Transit Center Express,,0,296319,37344,2,2
8927,1,14454,Germantown Transit Center Express,,0,296736,37344,2,2
8927,1,14453,Germantown Transit Center Express,,0,296308,37344,2,2
8927,1,14452,Germantown Transit Center Express,,0,296948,37344,2,2
8927,1,14451,Germantown Transit Center Express,,0,296318,37344,2,2
8927,1,14450,Germantown Transit Center Express,,0,296330,37344,2,2
8927,1,14449,Germantown Transit Center Express,,0,296742,37344,2,2
8927,1,14434,Germantown Transit Center Express,,0,296308,37344,2,2
8927,1,14494,Germantown Transit Center Express,,0,296376,37344,2,2
8927,1,14441,Germantown Transit Center Express,,0,296339,37344,2,2
8927,1,14495,Germantown Transit Center Express,,0,296379,37344,2,2
8927,1,14496,Germantown Transit Center Express,,0,296501,37344,2,2
8927,1,14448,Germantown Transit Center Express,,0,296912,37344,2,2
8927,1,14440,Germantown Transit Center Express,,0,296742,37344,2,2
8927,1,14447,Germantown Transit Center Express,,0,296738,37344,2,2
8927,1,14446,Germantown Transit Center Express,,0,296367,37344,2,2
8927,1,14439,Germantown Transit Center Express,,0,296736,37344,2,2
8927,1,14438,Germantown Transit Center Express,,0,296353,37344,2,2
8927,1,14437,Germantown Transit Center Express,,0,296374,37344,2,2
8927,1,14445,Germantown Transit Center Express,,0,296341,37344,2,2
8927,1,14444,Germantown Transit Center Express,,0,296462,37344,2,2
8927,1,14443,Germantown Transit Center Express,,0,296557,37344,2,2
8927,1,14497,Germantown Transit Center Express,,0,296325,37344,2,2
8927,1,14436,Germantown Transit Center Express,,0,296961,37344,2,2
8927,1,14435,Germantown Transit Center Express,,0,296314,37344,2,2
8927,1,14498,Germantown Transit Center Express,,0,296911,37344,2,2
8927,1,14499,Germantown Transit Center Express,,0,296359,37344,2,2
8927,1,14500,Germantown Transit Center Express,,0,296737,37344,2,2
8927,1,14501,Germantown Transit Center Express,,0,296737,37344,2,2
8927,1,14442,Germantown Transit Center Express,,0,296737,37344,2,2
8927,1,14522,Shady Grove Express,,1,296231,37345,2,2
8927,1,14521,Shady Grove Express,,1,296259,37345,2,2
8927,1,14570,Shady Grove Express,,1,296044,37345,2,2
8927,1,14571,Shady Grove Express,,1,295967,37345,2,2
8927,1,14520,Shady Grove Express,,1,296173,37345,2,2
8927,1,14508,Shady Grove Express,,1,296218,37345,2,2
8927,1,14523,Shady Grove Express,,1,296076,37345,2,2
8927,1,14524,Shady Grove Express,,1,296221,37345,2,2
8927,1,14525,Shady Grove Express,,1,296173,37345,2,2
8927,1,14526,Shady Grove Express,,1,296237,37345,2,2
8927,1,14527,Shady Grove Express,,1,295923,37345,2,2
8927,1,14528,Shady Grove Express,,1,296156,37345,2,2
8927,1,14529,Shady Grove Express,,1,295976,37345,2,2
8927,1,14530,Shady Grove Express,,1,296244,37345,2,2
8927,1,14531,Shady Grove Express,,1,296263,37345,2,2
8927,1,14532,Shady Grove Express,,1,295950,37345,2,2
8927,1,14533,Shady Grove Express,,1,296259,37345,2,2
8927,1,14510,Shady Grove Express,,1,296266,37345,2,2
8927,1,14509,Shady Grove Express,,1,296270,37345,2,2
8927,1,14534,Shady Grove Express,,1,296138,37345,2,2
8927,1,14535,Shady Grove Express,,1,296254,37345,2,2
8927,1,14536,Shady Grove Express,,1,296066,37345,2,2
8927,1,14564,Shady Grove Express,,1,296231,37345,2,2
8927,1,14507,Shady Grove Express,,1,295957,37345,2,2
8927,1,14506,Shady Grove Express,,1,296094,37345,2,2
8927,1,14565,Shady Grove Express,,1,296037,37345,2,2
8927,1,14566,Shady Grove Express,,1,295958,37345,2,2
8927,1,14567,Shady Grove Express,,1,296240,37345,2,2
8927,1,14568,Shady Grove Express,,1,296254,37345,2,2
8927,1,14569,Shady Grove Express,,1,296231,37345,2,2
8927,1,14537,Shady Grove Express,,1,296221,37345,2,2
8927,1,14538,Shady Grove Express,,1,296272,37345,2,2
8927,1,14539,Shady Grove Express,,1,296248,37345,2,2
8927,1,14540,Shady Grove Express,,1,296157,37345,2,2
8927,1,14541,Shady Grove Express,,1,296079,37345,2,2
8927,1,14542,Shady Grove Express,,1,296059,37345,2,2
8927,1,14543,Shady Grove Express,,1,296234,37345,2,2
8927,1,14544,Shady Grove Express,,1,295944,37345,2,2
8927,1,14545,Shady Grove Express,,1,296112,37345,2,2
8927,1,14546,Shady Grove Express,,1,296070,37345,2,2
8927,1,14547,Shady Grove Express,,1,296173,37345,2,2
8927,1,14548,Shady Grove Express,,1,296100,37345,2,2
8927,1,14549,Shady Grove Express,,1,296112,37345,2,2
8927,1,14550,Shady Grove Express,,1,296224,37345,2,2
8927,1,14551,Shady Grove Express,,1,296912,37345,2,2
8927,1,14552,Shady Grove Express,,1,296193,37345,2,2
8927,1,14553,Shady Grove Express,,1,296173,37345,2,2
8927,1,14554,Shady Grove Express,,1,296318,37345,2,2
8927,1,14555,Shady Grove Express,,1,296500,37345,2,2
8927,1,14556,Shady Grove Express,,1,296369,37345,2,2
8927,1,14557,Shady Grove Express,,1,296361,37345,2,2
8927,1,14558,Shady Grove Express,,1,296366,37345,2,2
8927,1,14559,Shady Grove Express,,1,296923,37345,2,2
8927,1,14560,Shady Grove Express,,1,296736,37345,2,2
8927,1,14561,Shady Grove Express,,1,296948,37345,2,2
8927,1,14562,Shady Grove Express,,1,296330,37345,2,2
8927,1,14563,Shady Grove Express,,1,296462,37345,2,2
8927,1,14519,Shady Grove Express,,1,296285,37345,2,2
8927,1,14505,Shady Grove Express,,1,296359,37345,2,2
8927,1,14504,Shady Grove Express,,1,296274,37345,2,2
8927,1,14518,Shady Grove Express,,1,296367,37345,2,2
8927,1,14517,Shady Grove Express,,1,296579,37345,2,2
8927,1,14503,Shady Grove Express,,1,296462,37345,2,2
8927,1,14516,Shady Grove Express,,1,296961,37345,2,2
8927,1,14515,Shady Grove Express,,1,296306,37345,2,2
8927,1,14514,Shady Grove Express,,1,296314,37345,2,2
8927,1,14513,Shady Grove Express,,1,296501,37345,2,2
8927,1,14512,Shady Grove Express,,1,296737,37345,2,2
8927,1,14511,Shady Grove Express,,1,296737,37345,2,2
8928,1,15143,Lakeforest,,0,296152,37347,2,2
8928,1,15142,Lakeforest,,0,296215,37347,2,2
8928,1,15144,Lakeforest,,0,296162,37346,2,2
8928,1,15145,Lakeforest,,0,296219,37346,2,2
8928,1,15146,Lakeforest,,0,296153,37346,2,2
8928,1,15147,Lakeforest,,0,296155,37346,2,2
8928,1,15148,Lakeforest,,0,296163,37346,2,2
8928,1,15149,Lakeforest,,0,296216,37346,2,2
8928,1,15150,Lakeforest,,0,296222,37346,2,2
8928,1,15151,Lakeforest,,0,296152,37346,2,2
8928,1,15152,Lakeforest,,0,296162,37346,2,2
8928,1,15153,Lakeforest,,0,296215,37346,2,2
8928,1,15156,Lakeforest,,0,296264,37346,2,2
8928,1,15154,Lakeforest,,0,296219,37346,2,2
8928,1,15157,Lakeforest,,0,296153,37346,2,2
8928,1,15155,Lakeforest,,0,296155,37346,2,2
8928,1,15158,Lakeforest,,0,296163,37346,2,2
8928,1,15159,Lakeforest,,0,296216,37346,2,2
8928,1,15160,Lakeforest,,0,296222,37346,2,2
8928,1,15161,Lakeforest,,0,296271,37346,2,2
8928,1,15162,Lakeforest,,0,296152,37346,2,2
8928,1,15163,Lakeforest,,0,296215,37346,2,2
8928,1,15141,Lakeforest,,0,297335,37347,2,2
8928,1,15140,Lakeforest,,0,296354,37347,2,2
8928,1,15164,Lakeforest,,0,296346,37346,2,2
8928,1,15165,Lakeforest,,0,296351,37346,2,2
8928,1,15166,Lakeforest,,0,296364,37346,2,2
8928,1,15167,Lakeforest,,0,296342,37346,2,2
8928,1,15168,Lakeforest,,0,296340,37346,2,2
8928,1,15169,Lakeforest,,0,296372,37346,2,2
8928,1,15170,Lakeforest,,0,296345,37346,2,2
8928,1,15171,Lakeforest,,0,296362,37346,2,2
8928,1,15172,Lakeforest,,0,296368,37346,2,2
8928,1,15173,Lakeforest,,0,297335,37346,2,2
8928,1,15174,Lakeforest,,0,296354,37346,2,2
8928,1,15175,Lakeforest,,0,296346,37346,2,2
8928,1,15176,Lakeforest,,0,296351,37346,2,2
8928,1,15177,Lakeforest,,0,296364,37346,2,2
8928,1,15178,Lakeforest,,0,296342,37346,2,2
8928,1,15179,Lakeforest,,0,296340,37346,2,2
8928,1,15180,Lakeforest,,0,296372,37346,2,2
8928,1,15181,Lakeforest,,0,296345,37346,2,2
8928,1,15182,Lakeforest,,0,296362,37346,2,2
8928,1,15183,Lakeforest,,0,296368,37346,2,2
8928,1,15184,Lakeforest,,0,297335,37346,2,2
8928,1,15188,Medical Center,,1,296153,37350,2,2
8928,1,15187,Medical Center,,1,296155,37349,2,2
8928,1,15189,Medical Center,,1,296163,37348,2,2
8928,1,15190,Medical Center,,1,296216,37348,2,2
8928,1,15191,Medical Center,,1,296222,37348,2,2
8928,1,15192,Medical Center,,1,296152,37348,2,2
8928,1,15193,Medical Center,,1,296162,37348,2,2
8928,1,15194,Medical Center,,1,296215,37348,2,2
8928,1,15195,Medical Center,,1,296219,37348,2,2
8928,1,15196,Medical Center,,1,296153,37348,2,2
8928,1,15197,Medical Center,,1,296155,37348,2,2
8928,1,15198,Medical Center,,1,296163,37348,2,2
8928,1,15199,Medical Center,,1,296216,37348,2,2
8928,1,15200,Medical Center,,1,296222,37348,2,2
8928,1,15201,Medical Center,,1,296271,37348,2,2
8928,1,15202,Medical Center,,1,296152,37348,2,2
8928,1,15203,Medical Center,,1,296162,37348,2,2
8928,1,15204,Medical Center,,1,296215,37348,2,2
8928,1,15205,Medical Center,,1,296264,37348,2,2
8928,1,15206,Medical Center,,1,296219,37348,2,2
8928,1,15207,Medical Center,,1,296153,37348,2,2
8928,1,15208,Medical Center,,1,296155,37348,2,2
8928,1,15209,Medical Center,,1,296163,37348,2,2
8928,1,15186,Medical Center,,1,296342,37350,2,2
8928,1,15185,Medical Center,,1,296340,37349,2,2
8928,1,15210,Medical Center,,1,296345,37348,2,2
8928,1,15216,Medical Center,,1,296362,37348,2,2
8928,1,15212,Medical Center,,1,296368,37348,2,2
8928,1,15213,Medical Center,,1,297335,37348,2,2
8928,1,15214,Medical Center,,1,296354,37348,2,2
8928,1,15215,Medical Center,,1,296346,37348,2,2
8928,1,15211,Medical Center,,1,296351,37348,2,2
8928,1,15217,Medical Center,,1,296364,37348,2,2
8928,1,15218,Medical Center,,1,296342,37348,2,2
8928,1,15219,Medical Center,,1,296340,37348,2,2
8928,1,15220,Medical Center,,1,296372,37348,2,2
8928,1,15221,Medical Center,,1,296345,37348,2,2
8928,1,15222,Medical Center,,1,296362,37348,2,2
8928,1,15223,Medical Center,,1,296368,37348,2,2
8928,1,15224,Medical Center,,1,297335,37348,2,2
8928,1,15225,Medical Center,,1,296354,37348,2,2
8928,1,15226,Medical Center,,1,296346,37348,2,2
8928,1,15227,Medical Center,,1,296351,37348,2,2
8928,1,15228,Medical Center,,1,296364,37348,2,2
8928,1,15229,Medical Center,,1,296340,37348,2,2
8929,1,15408,Friendship Heights,,0,293032,37351,2,2
8929,1,15407,Friendship Heights,,0,293592,37351,2,2
8929,1,15406,Friendship Heights,,0,293591,37351,2,2
8929,1,15405,Friendship Heights,,0,294451,37351,2,2
8929,1,15399,Friendship Heights,,0,293588,37351,2,2
8929,1,15404,Friendship Heights,,0,293805,37351,2,2
8929,1,15403,Friendship Heights,,0,293034,37351,2,2
8929,1,15398,Friendship Heights,,0,293028,37351,2,2
8929,1,15402,Friendship Heights,,0,293030,37351,2,2
8929,1,15401,Friendship Heights,,0,293062,37351,2,2
8929,1,15400,Friendship Heights,,0,293032,37351,2,2
8929,1,15421,Silver Spring,,1,293599,37352,2,2
8929,1,15420,Silver Spring,,1,293035,37352,2,2
8929,1,15419,Silver Spring,,1,293060,37352,2,2
8929,1,15418,Silver Spring,,1,293598,37352,2,2
8929,1,15417,Silver Spring,,1,293049,37352,2,2
8929,1,15410,Silver Spring,,1,293593,37352,2,2
8929,1,15416,Silver Spring,,1,293025,37352,2,2
8929,1,15415,Silver Spring,,1,293035,37352,2,2
8929,1,15409,Silver Spring,,1,293060,37352,2,2
8929,1,15414,Silver Spring,,1,293055,37352,2,2
8929,1,15413,Silver Spring,,1,293836,37352,2,2
8929,1,15412,Silver Spring,,1,293595,37352,2,2
8929,1,15411,Silver Spring,,1,293594,37352,2,2
8930,1,15492,Silver Spring,,0,293642,37353,2,2
8930,1,15493,Silver Spring,,0,293058,37353,2,2
8930,1,15494,Silver Spring,,0,293620,37353,2,2
8930,1,15495,Silver Spring,,0,293048,37353,2,2
8930,1,15496,Silver Spring,,0,293621,37353,2,2
8930,1,15497,Silver Spring,,0,293062,37353,2,2
8930,1,15498,Silver Spring,,0,293622,37353,2,2
8930,1,15499,Silver Spring,,0,293623,37353,2,2
8930,1,15500,Silver Spring,,0,293624,37353,2,2
8930,1,15525,Silver Spring,,0,293059,37353,2,2
8930,1,15501,Silver Spring,,0,293625,37353,2,2
8930,1,15502,Silver Spring,,0,293623,37353,2,2
8930,1,15503,Silver Spring,,0,293780,37353,2,2
8930,1,15504,Silver Spring,,0,293032,37353,2,2
8930,1,15505,Silver Spring,,0,293059,37353,2,2
8930,1,15506,Silver Spring,,0,294518,37353,2,2
8930,1,15507,Silver Spring,,0,293626,37353,2,2
8930,1,15527,Silver Spring,,0,293634,37353,2,2
8930,1,15528,Silver Spring,,0,293060,37353,2,2
8930,1,15508,Silver Spring,,0,293630,37353,2,2
8930,1,15509,Silver Spring,,0,293628,37353,2,2
8930,1,15510,Silver Spring,,0,293629,37353,2,2
8930,1,15511,Silver Spring,,0,294049,37353,2,2
8930,1,15529,Silver Spring,,0,293639,37353,2,2
8930,1,15512,Silver Spring,,0,293044,37353,2,2
8930,1,15513,Silver Spring,,0,293061,37353,2,2
8930,1,15514,Silver Spring,,0,293632,37353,2,2
8930,1,15515,Silver Spring,,0,293633,37353,2,2
8930,1,15516,Silver Spring,,0,293634,37353,2,2
8930,1,15517,Silver Spring,,0,293635,37353,2,2
8930,1,15526,Silver Spring,,0,293050,37353,2,2
8930,1,15518,Silver Spring,,0,293635,37353,2,2
8930,1,15519,Silver Spring,,0,293778,37353,2,2
8930,1,15520,Silver Spring,,0,293042,37353,2,2
8930,1,15521,Silver Spring,,0,293637,37353,2,2
8930,1,15522,Silver Spring,,0,293061,37353,2,2
8930,1,15523,Silver Spring,,0,293039,37353,2,2
8930,1,15524,Silver Spring,,0,293638,37353,2,2
8930,1,15530,Takoma via Three Oaks,,1,293034,37354,2,2
8930,1,15531,Takoma via Three Oaks,,1,293048,37354,2,2
8930,1,15532,Takoma,,1,293031,37355,2,2
8930,1,15533,Takoma,,1,293640,37355,2,2
8930,1,15534,Takoma,,1,293033,37355,2,2
8930,1,15535,Takoma,,1,293641,37355,2,2
8930,1,15536,Takoma,,1,293805,37355,2,2
8930,1,15537,Takoma,,1,293642,37355,2,2
8930,1,15538,Takoma,,1,293623,37355,2,2
8930,1,15539,Takoma,,1,293780,37355,2,2
8930,1,15540,Takoma,,1,293032,37355,2,2
8930,1,15541,Takoma,,1,296301,37355,2,2
8930,1,15542,Takoma,,1,293620,37355,2,2
8930,1,15543,Takoma,,1,293048,37355,2,2
8930,1,15544,Takoma,,1,293626,37355,2,2
8930,1,15545,Takoma,,1,293634,37355,2,2
8930,1,15546,Takoma,,1,293646,37355,2,2
8930,1,15566,Takoma,,1,293647,37355,2,2
8930,1,15567,Takoma,,1,293648,37355,2,2
8930,1,15547,Takoma,,1,293042,37355,2,2
8930,1,15548,Takoma,,1,293055,37355,2,2
8930,1,15549,Takoma,,1,293053,37355,2,2
8930,1,15550,Takoma,,1,293044,37355,2,2
8930,1,15551,Takoma,,1,293049,37355,2,2
8930,1,15552,Takoma,,1,293632,37355,2,2
8930,1,15563,Takoma,,1,293633,37355,2,2
8930,1,15564,Takoma,,1,293052,37355,2,2
8930,1,15553,Takoma,,1,293042,37355,2,2
8930,1,15554,Takoma,,1,293051,37355,2,2
8930,1,15555,Takoma,,1,293050,37355,2,2
8930,1,15556,Takoma,,1,293635,37355,2,2
8930,1,15557,Takoma,,1,293039,37355,2,2
8930,1,15558,Takoma,,1,293638,37355,2,2
8930,1,15559,Takoma,,1,293594,37355,2,2
8930,1,15560,Takoma,,1,293631,37355,2,2
8930,1,15561,Takoma,,1,293633,37355,2,2
8930,1,15562,Takoma,,1,293050,37355,2,2
8930,1,15565,Takoma,,1,293974,37355,2,2
8932,1,16111,Silver Spring,,0,293059,37358,2,2
8932,1,16110,Silver Spring,,0,293588,37358,2,2
8932,1,16102,Silver Spring,,0,293034,37358,2,2
8932,1,16109,Silver Spring,,0,293057,37358,2,2
8932,1,16108,Silver Spring,,0,293591,37358,2,2
8932,1,16107,Silver Spring,,0,293827,37358,2,2
8932,1,16106,Silver Spring,,0,293045,37358,2,2
8932,1,16105,Silver Spring,,0,293779,37358,2,2
8932,1,16104,Silver Spring,,0,293778,37358,2,2
8932,1,16103,Silver Spring,,0,293038,37358,2,2
8932,1,16121,Takoma,,1,293782,37359,2,2
8932,1,16120,Takoma,,1,293781,37359,2,2
8932,1,16119,Takoma,,1,293037,37359,2,2
8932,1,16118,Takoma,,1,293827,37359,2,2
8932,1,16117,Takoma,,1,293045,37359,2,2
8932,1,16116,Takoma,,1,293597,37359,2,2
8932,1,16115,Takoma,,1,293041,37359,2,2
8932,1,16114,Takoma,,1,293038,37359,2,2
8932,1,16112,Takoma,,1,293634,37359,2,2
8932,1,16113,Takoma,,1,293635,37359,2,2
8933,1,16197,Silver Spring,,0,293591,37360,2,2
8933,1,16209,Silver Spring,,0,293807,37360,2,2
8933,1,16210,Silver Spring,,0,293804,37360,2,2
8933,1,16198,Silver Spring,,0,293805,37360,2,2
8933,1,16199,Silver Spring,,0,293640,37360,2,2
8933,1,16200,Silver Spring,,0,293033,37360,2,2
8933,1,16201,Silver Spring,,0,293640,37360,2,2
8933,1,16202,Silver Spring,,0,293622,37360,2,2
8933,1,16203,Silver Spring,,0,293642,37360,2,2
8933,1,16196,Silver Spring,,0,293804,37360,2,2
8933,1,16195,Silver Spring,,0,293624,37360,2,2
8933,1,16194,Silver Spring,,0,293048,37360,2,2
8933,1,16193,Silver Spring,,0,293620,37360,2,2
8933,1,16192,Silver Spring,,0,293048,37360,2,2
8933,1,16204,Silver Spring,,0,293635,37360,2,2
8933,1,16191,Silver Spring,,0,294518,37360,2,2
8933,1,16205,Silver Spring,,0,293806,37360,2,2
8933,1,16190,Silver Spring,,0,293053,37360,2,2
8933,1,16206,Silver Spring,,0,293620,37360,2,2
8933,1,16188,Silver Spring,,0,293634,37360,2,2
8933,1,16187,Silver Spring,,0,293801,37360,2,2
8933,1,16186,Silver Spring,,0,293049,37360,2,2
8933,1,16185,Silver Spring,,0,293800,37360,2,2
8933,1,16184,Silver Spring,,0,293052,37360,2,2
8933,1,16207,Silver Spring,,0,293042,37360,2,2
8933,1,16208,Silver Spring,,0,293778,37360,2,2
8933,1,16189,Silver Spring,,0,293594,37360,2,2
8933,1,16225,Takoma,,1,293026,37362,2,2
8933,1,16226,Takoma,,1,293034,37362,2,2
8933,1,16227,Takoma,,1,294532,37362,2,2
8933,1,16214,Takoma,,1,293026,37362,2,2
8933,1,16228,Takoma,,1,293640,37362,2,2
8933,1,16213,Takoma,,1,293624,37362,2,2
8933,1,16212,Takoma,,1,293806,37362,2,2
8933,1,16229,Takoma,,1,293804,37362,2,2
8933,1,16230,Takoma,,1,293624,37362,2,2
8933,1,16231,Takoma,,1,293048,37362,2,2
8933,1,16232,Takoma,,1,293059,37362,2,2
8933,1,16223,Takoma,,1,294518,37362,2,2
8933,1,16222,Takoma,,1,293635,37362,2,2
8933,1,16221,Takoma,,1,294518,37362,2,2
8933,1,16220,Takoma,,1,293836,37362,2,2
8933,1,16234,Takoma,,1,293053,37362,2,2
8933,1,16224,Takoma,,1,293629,37361,2,2
8933,1,16233,Takoma,,1,293635,37361,2,2
8933,1,16235,Takoma,,1,293634,37362,2,2
8933,1,16219,Takoma,,1,293801,37362,2,2
8933,1,16218,Takoma,,1,293845,37362,2,2
8933,1,16217,Takoma,,1,293051,37362,2,2
8933,1,16211,Takoma,,1,293045,37362,2,2
8933,1,16215,Takoma,,1,293632,37362,2,2
8933,1,16236,Takoma,,1,293633,37362,2,2
8933,1,16237,Takoma,,1,293047,37362,2,2
8933,1,16216,Takoma,,1,293778,37362,2,2
8934,1,16468,Silver Spring,,0,293026,37363,2,2
8934,1,16469,Silver Spring,,0,293995,37363,2,2
8934,1,16470,Silver Spring,,0,294517,37363,2,2
8934,1,16524,Silver Spring,,0,293026,37363,2,2
8934,1,16458,Silver Spring,,0,293588,37363,2,2
8934,1,16471,Silver Spring,,0,293622,37363,2,2
