trip_id,arrival_time,departure_time,stop_id,trip_headsign,route_short_name,direction_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,route_id,stop_name,station_name,agency
40615,17:27:00,17:27:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40616,16:52:00,16:52:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40617,16:19:00,16:19:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40618,15:46:00,15:46:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40619,15:11:00,15:11:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40620,22:06:00,22:06:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40621,21:31:00,21:31:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40622,20:57:00,20:57:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40623,19:47:00,19:47:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40624,19:12:00,19:12:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40625,18:37:00,18:37:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40626,18:02:00,18:02:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40627,14:36:00,14:36:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40628,14:01:00,14:01:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40629,13:26:00,13:26:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40630,12:49:00,12:49:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40631,12:14:00,12:14:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40632,11:39:00,11:39:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40633,10:27:00,10:27:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40634,09:52:00,09:52:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40635,09:17:00,09:17:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40636,08:42:00,08:42:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40637,08:07:00,08:07:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40638,07:29:00,07:29:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40639,06:54:00,06:54:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40640,06:14:00,06:14:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40641,20:22:00,20:22:00,17609,Silver Spring,1,0,38,NA,0,0,9.2591,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40642,11:04:00,11:04:00,17609,Silver Spring via Leland,1,0,43,NA,0,0,10.1076,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
14646,06:30:00,06:30:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14646,06:44:00,06:44:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
40643,16:30:00,16:30:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40644,15:55:00,15:55:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40645,15:20:00,15:20:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40646,14:45:00,14:45:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40647,21:45:00,21:45:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40648,21:10:00,21:10:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40649,20:35:00,20:35:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40650,20:00:00,20:00:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40651,19:25:00,19:25:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40652,18:50:00,18:50:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40653,18:15:00,18:15:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40654,17:40:00,17:40:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40655,17:05:00,17:05:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40656,14:10:00,14:10:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40657,13:35:00,13:35:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40658,13:00:00,13:00:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40659,12:25:00,12:25:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40660,11:50:00,11:50:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40661,11:15:00,11:15:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40662,10:05:00,10:05:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40663,09:30:00,09:30:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40664,08:55:00,08:55:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40665,08:20:00,08:20:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40666,07:45:00,07:45:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40667,07:10:00,07:10:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40668,06:35:00,06:35:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40669,06:00:00,06:00:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40670,05:25:00,05:25:00,17609,Friendship Heights,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
40671,10:40:00,10:40:00,17609,Friendship Heights via Leland,1,1,1,NA,0,0,0,1,8925,SILVER SPRING STATION & BAY 106,SILVER SPRING STATION,Montgomery County MD Ride On
14635,19:25:00,19:25:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14635,19:39:00,19:39:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14636,18:15:00,18:15:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14636,18:29:00,18:29:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14637,10:30:00,10:30:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14637,10:44:00,10:44:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14638,10:05:00,10:05:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14638,10:19:00,10:19:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14639,09:40:00,09:40:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14639,09:54:00,09:54:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14640,09:15:00,09:15:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14640,09:29:00,09:29:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14641,08:50:00,08:50:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14641,09:04:00,09:04:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14642,08:25:00,08:25:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14642,08:39:00,08:39:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14643,08:00:00,08:00:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14643,08:14:00,08:14:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14644,07:30:00,07:30:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14644,07:44:00,07:44:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14645,07:00:00,07:00:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14645,07:14:00,07:14:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14647,10:55:00,10:55:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14647,11:09:00,11:09:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14648,11:20:00,11:20:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14648,11:34:00,11:34:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14649,11:45:00,11:45:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14649,11:59:00,11:59:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14650,12:10:00,12:10:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14650,12:24:00,12:24:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14651,12:35:00,12:35:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14651,12:49:00,12:49:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14652,13:00:00,13:00:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14652,13:14:00,13:14:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14653,13:25:00,13:25:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14653,13:39:00,13:39:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14654,13:50:00,13:50:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14654,14:04:00,14:04:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14655,14:15:00,14:15:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14655,14:29:00,14:29:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14656,14:40:00,14:40:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14656,14:54:00,14:54:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14657,15:05:00,15:05:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14657,15:19:00,15:19:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14658,15:30:00,15:30:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14658,15:44:00,15:44:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14659,15:55:00,15:55:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14659,16:09:00,16:09:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14660,16:20:00,16:20:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14660,16:34:00,16:34:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14661,16:45:00,16:45:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14661,16:59:00,16:59:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14662,17:15:00,17:15:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14662,17:29:00,17:29:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14663,17:45:00,17:45:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14663,17:59:00,17:59:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14664,20:00:00,20:00:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14664,20:14:00,20:14:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14665,18:50:00,18:50:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14665,19:04:00,19:04:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14632,22:15:00,22:15:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14632,22:29:00,22:29:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14633,21:30:00,21:30:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14633,21:44:00,21:44:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14634,20:45:00,20:45:00,6008,Germantown Transit Center Express,100,0,1,NA,0,0,0,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14634,20:59:00,20:59:00,15182,Germantown Transit Center Express,100,0,2,NA,0,0,16.2826,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14671,17:55:00,17:55:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14671,18:08:00,18:08:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14672,07:00:00,07:00:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14672,07:13:00,07:13:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14673,06:30:00,06:30:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14673,06:43:00,06:43:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14674,07:30:00,07:30:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14674,07:43:00,07:43:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14675,08:00:00,08:00:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14675,08:13:00,08:13:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14676,08:30:00,08:30:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14676,08:43:00,08:43:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14677,08:55:00,08:55:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14677,09:08:00,09:08:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14678,09:20:00,09:20:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14678,09:33:00,09:33:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14679,09:45:00,09:45:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
14679,09:58:00,09:58:00,6008,Shady Grove Express,100,1,2,NA,0,0,14.7966,1,8927,SHADY GROVE STATION & BAY E,SHADY GROVE STATION,Montgomery County MD Ride On
14680,10:10:00,10:10:00,15182,Shady Grove Express,100,1,1,NA,0,0,0,1,8927,GERMANTOWN TRANSIT CENTER & BAY B,GERMANTOWN TRANSIT CENTER,Montgomery County MD Ride On
